imgnum,mid,text,label
3063,yBBpIa5lY,#9月12日苹果新品发布会#iPhone 5在9月21号开始在美加英法德日澳、新加坡以及香港发售。另有21个国家在一周后发售。年底覆盖100个国家、240个运营商。iPhone 5的定价没有改变，两年的合约价16GB（199美元）32GB（299美元），64GB（399美元)。你准备换了吗？,0
4680,ymU601Hg6,【意媒惊曝恒大追卡卡：年薪1800万欧 提供三年合同】http://t.cn/zOFNbuR 意大利《足球新闻网》称，恒大加入了与巴黎圣日耳曼争夺卡卡的阵营。恒大给卡卡开出年薪1800万欧元的三年合同，而卡卡和皇马的合同要到2015年6月份到期，年薪是900万欧元。,0
507,zt2P62xRF,感动又被萌翻，地震发生时，一只害怕的熊猫死死地抱住警察叔叔的腿。[心],1
3193,AvuWg8vzO,【襄阳幼童惨遭二妈割掉双耳[怒]】今日有网友爆料：“在湖北襄阳，因家里起了点小争执，这个无辜孩子被自己的二妈割掉耳朵，下巴也被砍了……”@楚天都市报 记者求证得知，案件属实，男童今年仅6岁，被骗至无人处割掉双耳，左耳被丢进草丛已坏死。二妈张某已被刑拘。,0
4106,ygzUPABPV,“苹果”没电怎么办？请联系桔子。这不是冷笑话，是@同心实验学校 小盆友刚从#爱绿志愿者#那儿学的科普小知识。在西门子研究院怪博士蜀黍的带领下，大家利用金属探针制作出了桔子发电机，只要巧加利用，给苹果充电不是问题，而且绝对清洁能源。乔帮主如果有知，估计也会这对儿“水果”组合会心一乐。,0
4016,yvERO6XZ9,这辈子有个儿子，喜欢跟你叽叽喳喳的论各种小道理，实在不行就做奥特曼姿势说要跟你决斗。出门一左一右跟在老婆旁边，像是保护皇后出游。他喜欢模仿你的动作，还经常跟你商量离家出走。一转眼他长大了，有天回来说要带个妞去环游地球，你微笑着一挥手：去吧，等你回来陪爸喝酒，不醉不休！ （转）,0
581,zqMvtBhPX,【爆炸消息：中国移动9月1日起对微信微博收费】两种收费标准：1，包月10元/月；2、按条数收费，100条以下免费，600条5元，600至1200条10元，超过1200条每条收两分钱。联通牵手百度制衡微信，电信与网易合作以翼信对抗微信；中移动对微信收费的同时，还要给电信上缴长途光缆租赁费以及流量网间结算费。,1
3427,z9jxi2f2g,所有现在疑惑，愤怒的，在过了这个阶段后，事实浮于水面时，也许，你会被自己的缺乏耐心吓倒。然后，你会发现 轻易的愤怒，其实比物质的流逝损失更大。http://t.cn/zjUoosY,0
2751,yAYCkcyZu,人有三苦：一苦是，你得不到，所以你痛苦；二苦是，得到了，却不过如此，所以你觉得痛苦；三苦是，你轻易地放弃了，后来却发现，原来它在你生命中是那么重要，所以你觉得痛苦！,0
4031,yxDd7hRdJ,这是全世界文科生的榜样啊。！！我的世界观崩塌得一塌糊涂。。。。（by 人人爱重庆）,0
4388,AgUBbiSUa,【港媒:刘翔接到退役最后通牒 功利锦标主义害了他】大公网评论：赞人陷人皆是口，推人扶人皆是手。刘翔领教了国人翻覆之间造神的狂热和毁人的恶毒。现在他接到了最后通牒，或者跑进13秒20，或者退役，一个跌出一流的刘翔，是没有任何利用价值和吸金意义的。我只想说无论如何刘翔都是模子！[good]by网络,0
4666,ytwTeqJdF,“问：小明住院了，朋友去看他，医生也在场。他们聊了一会，朋友就离开了，可医生也跟着朋友走了，为什么？” ~~~这是今年看到的最冷的冷笑话~~[雪]感觉冷的转~,0
3111,ykBh75hCS,【财政部：四大事务所本土化不会降低审计质量】据相关法律，以中外合资形式存在的“四大”会计师事务所将启动本土化转制。个别外媒质疑中国有迫使境外合伙 人退出之嫌，或将降低事务所审计质量。财政部回应称，四大本土化转制符合国际惯例及其在华发展战略，不会降低审计质量。 http://t.cn/zO1lwNa,0
320,A300lfRgl,【“越南乳瓜”来了 你敢吃么？[挖鼻屎]】图片中的植物不少人没有见过，它就是越南的乳瓜，外形长得像女性乳房，因此而得名。越南商务部发言人说，预计适当时间这种瓜果会大量进入中国市场，流入千家万户的餐桌。越南乳瓜你敢吃吗？[哈哈],1
3637,zl1oYDAWf,天涯上一个姑娘，为了矫正O型腿，做了手术，每天拿扳手，把钉在骨头里面的每个螺丝拧3次，每次拧7毫米进去。。。。3个月之后，再把这些和肉和骨头长在一起的钉子拔出来！！！好吧，当时我就震惊了！那腿上那些血窟窿怎么办？！！【更多腐味、重味请关注@重口味腐女营】（转）,0
4239,A8g1yyD9J,#央视微评#【“为生命让行”应为交通铁律】今晨，南京卫岗隧道，所有社会车辆都靠边缓行，为一辆救护车让路。避让急救车，既是法规要求，也应是汽车时代的文明自觉。但现实中，以各种理由拒避让的现象并不鲜见，甚至造成过悲剧。对比之下，南京的这一幕风景才更具标本价值：生命至上，应是交通铁律。,0
4474,AdSR92t0t,真实的世界使我感兴趣，因为它是可塑的。by 纪德,0
5074,zyy8wFRbh,如今萌妹子肿么这么多？#中国梦之声#选手徐晗不止萌还很嗲。你的嗲让志玲姐情何以堪？不过可以肯定的是志玲姐虽然说话很嗲，但用嗲声唱歌绝对是个挑战。可以肯定的是这首歌相当适合徐晗的风格。现场黄晓明彻底被征服了。最终能顺利过关让人欣慰。期待萌妹子更好的表现。,0
4085,zdzuWoy4r,不知不觉快12点了，这个生日虽然很忙，但是过的真的很开心，收到了大家许许多多的祝福，真的超级感动感谢！里面都是祝我和@冰俏VIVICE 幸福的，很开心，我们一定会的，给你们起表率作用哈哈！怕刷频影响大家，就不能一一转发回复了，只能送上两张图以表谢意！鞠躬！阿尔特&兰卡~摄影@304弥优 @杭州304,0
4090,ze1FfE3DU,你一生气，对方就立刻听你的，那是怕你，怕是因为爱。如果你一发嗲，对方就立刻听你的，那是宠你，宠也是因为爱。如果你一难过，对方就立刻听你的，那是疼你，疼也是因为爱。但如果不管你做什么他都不愿让步，就知道吵架，那爱究竟在哪？对你好有三个标志，要么怕你，要么宠你，要么疼你。@失恋专属,0
3651,ylabvsCTT,【苹果公司CEO自愿放弃7500万分红】美国苹果公司在一份递交给美国证券交易委员会的文件中说，企业首席执行官蒂姆·库克自愿放弃7500万美元分红。苹果决定从今年7月1日起开始分红，这是它1995年以来首次分红。库克的基本年薪为90万美元，去年收入总额为3.78亿美元。http://t.cn/zOrpHOn,0
2997,zktuX2FpR,【朝鲜梳啥发型听政府的？别被英媒忽悠了！】有媒体引英《每日邮报》21日报道，朝鲜官方选出女性要剪的18种发型，男性则有10款，称此举为对抗西方影响。新华社驻平壤记者杜白羽证实，所谓官方发型图实为朝鲜本国居民理发店所贴海报而已，朝鲜官方并未规定必须从中选择。要真相，不要忽悠，详见长微博。,0
3361,kwpXjc,又是一年高考结束，每年围绕高考总会发生很多小故事。一起分享你的高考故事吧。#那一年高考# “学大教育微小说”创意有奖活动正式开始！参与即有机会赢得价值百元的品牌便携运动水壶。关注 @学大教育 ，并转发此条微博，在评论中附上你的#那一年高考#微小说，即可参加活动。更多活动详情请见图片。,0
4403,AnsAL2GyM,特立独行的#尚雯婕#总是有一种魔力，无论何时何地都能够让自己的歌曲和气场震撼征服每个人的视线，这是她的女王魅力！#杨宗纬#有另一种魔力，在他的轻吟缓唱之间，稍稍沙哑的声音，慢慢的渗透到每个人的心底去，这是他的音乐魔力。让#尚雯婕杨宗纬pk#，真正的音乐魔力大战啊！ @尚雯婕 @杨宗纬,0
4779,zyp3tfKA7,【建立人脉的15条捷径】1、学会换位思考；2、学会适应环境；3、学会大方；4、学会低调；5、嘴要甜；6、有礼貌；7、言多必失；8、学会感恩；9、遵守时间；10、信守诺言；11、学会忍耐；12、有一颗平常心；13、学会赞扬别人；14、待上以敬，待下以宽；15、经常检讨自己。晚安！  ,0
1424,zd4hRkpE6,【赶紧牢记下】新交规施行：闯红灯记6分，罚100元。酒驾记12分、5年内不得再考取驾照。不系安全带记3分，罚100元。副驾不系安全带记1分，罚50元。行驶中拨打手机记3分，罚100元。行驶中抽烟记1分，罚100元。有意遮挡号牌记12分，顶额处罚。超速驾驶记6分。副驾驶有不满14周岁乘坐的记6分，罚300元。转,1
2204,zoBl5gFTk,浪浪你真的要开启微博可查看最近访客功能了么。。。。。。（丁一晨DYC）,1
4431,yETAkrtib,【微评论：旅游业需走出“门票经济”】10年前，杭州西湖率先尝试免费开放，收益口碑双赢；10年后，全国大多数景点依然票价高企乃至逢节必涨，游人叫苦不迭。发展旅游不等于“门票经济”，“西湖模式”虽非唯一，但须知一纸门票背后，是食住行购娱多元商机。从卖门票到卖服务、卖文化，旅游业亟待转型。,0
3657,AmHCZFtcq,生活总不完美，总有辛酸的泪，总有失足的悔，总有幽深的怨，总有抱憾的恨。生活亦很完美，总让我们泪中带笑，悔中顿悟，怨中藏喜，恨中生爱。看生活是否完美，就要淡视那些不完美，放大那些可能的完美。只要你的心完美，这个世界就完美。所以我们修炼的，就是一颗热爱这个世界的心。,0
4371,yi7MmhY8E,戴菊，顾名思义就是头上戴着菊花（……。）体长8～11厘米左右，所以这坨毬毬实际大小通常还不如在电脑上看到的大……,0
2932,A3oix2iKy,#央视微评#【恒天然致歉有多少诚意】恒天然今天向消费者道歉，但同时又隐瞒一客户名称。被污染奶粉事关公共卫生安全，公共利益与公司利益，孰轻孰重？天平倾向了私利一边，这或许正是污染事故发生的内因。恒天然数月之后才公布发现的问题，拖延扩大了危害，消费者岂能再接受疑云重重的歉意！,0
4384,Avj917f0G,家有喵星人 丨英国动画师Simon Tofield以自家养喵星人为原型创作 via视觉志,0
3692,yw77nhOK0,有时我想，优雅地，骂个脏话。。。,0
4989,yyxtp8Jmj,【刹那、弹指或瞬间到底是多长时间】《僧祇律》记载：1剎那者为1念，20念为1瞬，20瞬为1弹指，20弹指为1罗预，20罗预为1须臾，1日1夜有30须臾。换算结果：须臾＝48分钟，弹指＝7.2秒，瞬间＝0.36秒，剎那＝1念＝0.018秒。须臾>弹指>瞬间>刹那=1念。by@微博图书,0
2217,ztl6fBLtv,留存！ 我在:http://t.cn/zT6Iswt,1
4486,AxbWQvGNf,#娱闻播报# 今天下午，@那英 来成都IFS为某品牌出席活动。高清组图来咯，粉丝们快收走吧~~记者 刘畅 摄影报道,0
5017,yihfXcTQa,再不疯狂，我们就老了。,0
4769,ynO1ZoQS2,#今日关注#【武汉男子掉下轻轨站台被压身亡】@楚天都市报 讯：昨晚9:40分左右，一男子在轻轨循礼门站台候车时不慎坠入轨道，双腿被压断，终因失血过多而身亡。据死者的妻子说，当晚准备从循礼门乘轻轨返回崇仁路，丈夫蹲在地上等，9时45分列车入站，丈夫站起来时突然掉下轨道。http://t.cn/zWPelip,0
2775,Amv95FcU8,德哇，累会创小森森咩？[阴险]12月11日雷军对话刘德华，你最想问华仔什么呢？提问第一个被采纳送#69元小米移动电源#一个哦！,0
3480,Ak69SzoOZ,#快男唱响上海大舞台# 咕叽咕叽，@饶威rw 来咯〜现场久坐在座位上的各位宝贝粉们，跟随他的节奏一起摇摆起来。这是多么有感染力滴表演！再来一首《Julia》，high唱根本停不下来〜[嘻嘻],0
4985,yjl3Nwmxb,爱所有人，信任少许人，勿伤任何人。-莎士比亚  同学们，晚安！(图片分享自@鲲鹏之志HF 的微博相册http://t.cn/zOn4B6B ),0
3780,jv2ItE,淘米IPO：公司管理团队敲响周五的开市钟声，庆祝公司上市。,0
5083,ylx4j5DvM,#微讯# 5月29日是传奇歌手Jeff Buckley溺水身亡15周年。他生前留下的作品不多但首首让人难忘，其中就包括这首翻唱 Leonard Cohen的《Hallelujah》 [蜡烛] [蜡烛] [蜡烛] http://t.cn/adhwPb,0
4945,z0X1Zrje7,#歌曲欣赏# 今天是Eminem四十大寿生日。特别赠上他1996年出道至今音乐故事的大集合，多首经典歌曲伴你入睡...happy birthday Eminem[蛋糕][蛋糕][蛋糕] http://t.cn/ID0qV0,0
